product_name	brands	nutrition_grade_fr	pnns_groups_1	energy_100g	fat_100g	saturated_fat_100g	carbohydrates_100g	sugars_100g	fiber_100g	proteins_100g	nutrition_score_fr_100g	sel_100g
Soupe chinoise	Sveltesse	B	a renseigner	23.900573613766728	0.51	0.1	2.9499999999999997	0.7	0.8	1.1	2.0	0.8
Appellation Controlee	Nidal 4	B	a renseigner	72.89674952198853	3.91	0.7	6.51	6.2	0.0	1.8	0.0	0.1
LAIT NIDAL CROISSANCE 10M 1L	Nestlé	B	a renseigner	70.02868068833652	3.784	0.8	6.294	5.5	0.0	1.6	1.0	0.1
250G P'tite Soupe Tomate Ble Nestle	Nestlé	B	a renseigner	64.05353728489483	2.84	0.1	7.3	3.7	1.1	0.6	0.0	0.23
Nescafé Sélection	Nestlé	B	boissons	0.0	0.0	0.0	29.7	0.0	0.0	0.0	0.0	0.0
Nescafé Capuccino  Décaféiné	Nescafé	B	a renseigner	32.026768642447415	0.53	0.5	4.54	4.3	0.4	0.8	0.0	0.07
Jardiniere De Legumes	Maggi	B	a renseigner	21.988527724665392	0.47800000000000004	0.0	3.037	1.0	0.5	0.5	2.0	0.57
Herbadiet	A. Vogel	B	a renseigner	7.887189292543021	0.23000000000000004	0.5	1.9100000000000001	1.0	0.0	0.5	0.0	0.04
Herbamare	A.Vogel	C	a renseigner	17.925430210325047	0.5	0.5	2.5	1.5	0.16999999999999998	0.9	10.0	93.6
Sel aux légumes et herbes	Herbamare	C	a renseigner	17.925430210325047	0.5	0.5	2.5	1.5	0.16999999999999998	0.9	10.0	93.6
Cornichons Fins Cueillis main 560 g - Maille	Maille,Unilever	C	fruits et legumes	14.818355640535373	0.5	0.1	1.3	0.5	1.25	1.0	5.0	2.3
Câpres surfines	Maille	C	a renseigner	38.24091778202677	0.0	0.0	5.0	4.0	0.52	2.0	9.0	3.0
Maille - Vinaigre de vin aromatisé - Noix	Maille	B	matieres grasses et les sauces	0.0	0.0	0.0	0.11000000000000001	2.0	0.0	0.0	0.0	0.05
Vinaigre de cidre	Maille	C	matieres grasses et les sauces	45.88910133843212	0.12	2.0	11.16	11.0	0.0	0.5	3.0	0.0900459000000001
Cornichons Aigres-Doux au vinaigre et aux aromates	Hartherz	B	fruits et legumes	38.47992351816443	0.5	0.0	7.4	4.2	0.522	1.4	1.0	1.6
Brick 1L Soupe Gourmande Volaille Legumes Morilles Liebig	Liebig	B	a renseigner	43.977055449330784	1.47	1.2	5.408	1.3	1.7	1.3	2.0	0.75
Velouté de légumes verts, 2x35cl	Liebig	B	a renseigner	30.11472275334608	1.0299999999999998	0.4	4.3420000000000005	0.9	0.6	1.0	2.0	0.65
Delice de potiron aux girolle liebig 2x35c	Liebig	C	a renseigner	54.01529636711281	3.07	3.3	4.425	2.0	0.8	0.9	5.0	0.72
Potiron et vermicelles	Liebig	C	a renseigner	26.051625239005734	0.4	0.2	4.5	1.7	0.58	0.7	3.0	0.7
Velouté De Légumes Du Soleil	Liebig	B	a renseigner	38.0019120458891	1.302	0.3	5.032	2.5	1.1	1.0	2.0	0.73
Soupe de cèpes er bolets à la crème fraîche	Liebig	C	a renseigner	30.11472275334608	0.85	0.6	4.372	1.0	0.7	0.8	3.0	0.7900001
Velouté potiron crème fraiche	Liebig	B	fruits et legumes	32.98279158699809	0.9800000000000001	0.6	4.91	2.3	1.1	0.6	2.0	0.72
Soupe Moulinée de Légumes et Fines Herbes	Liebig	B	a renseigner	37.04588910133843	1.3820000000000001	1.0	4.582	0.5	1.2	1.0	2.0	0.6900001
Soupe poireaux/pomme de terre	Liebig	B	a renseigner	44.93307839388145	1.5699999999999998	1.4	5.318	0.2	1.0	1.1	2.0	0.67
Soupe potiron/noix muscade	Liebig	B	a renseigner	27.963671128107073	0.3330000000000001	0.4	4.0	2.4	1.0	0.9	2.0	0.6900001
Gaspacho Bio	Liebig	B	fruits et legumes	26.051625239005734	0.38299999999999995	0.3	3.3299999999999996	1.9	0.8	0.7	1.0	0.6799999
Lot de 2 minute soup' delice de legumes & croutons royco	Royco	C	a renseigner	68.11663479923519	3.900000000000001	1.8	5.95	1.9	0.3	0.5	3.0	0.6
Cornichons Malossol à la Russe 820 g - Maille	Maille,Unilever	C	fruits et legumes	25.5736137667304	0.5	0.1	4.3	4.3	0.95	1.0	5.0	2.6
Sauce bolognaise 425 g (lot de 2) Panzani	Panzani	C	matieres grasses et les sauces	76.0038240917782	3.1	1.2	6.3	4.6	0.38099999999999995	5.1	4.0	1.30048
Le Ravioli, Pur Bœuf	Panzani	B	cereales et pommes de terre	88.4321223709369	2.3	0.8	12.6	1.4	1.1300000000000001	3.8	2.0	0.9
Le Ravioli (Pur Bœuf)	Panzani	B	cereales et pommes de terre	88.4321223709369	2.3	0.8	12.6	1.4	1.1300000000000001	3.8	2.0	0.899999999999999
Ravioli pur boeuf sauce italienne	Panzani,Soulié Restauration	C	cereales et pommes de terre	86.9980879541109	2.0	0.8	13.0	1.9	0.74	3.7	4.0	1.2
Le Spaghetti Bolognaise	Panzani	B	aliments composes	73.37476099426387	1.7	0.6	10.5	2.6	1.921	3.5	2.0	0.95
Préparation pour taboulé	Garbit	C	a renseigner	49.7131931166348	3.5	0.5	3.5	1.5	0.35	0.8	6.0	1.5
Bolognaise	Panzani	C	matieres grasses et les sauces	70.50669216061185	2.4	0.9	7.1	5.1	0.44000000000000006	4.6	4.0	1.16
Champignons des bois aux bolets et cêpes	Panzani	C	matieres grasses et les sauces	47.56214149139579	1.6	0.2	6.0	4.7	0.41000000000000003	1.3	6.0	1.3
Sauce Tomates & Basilic aux Tomates fraîches	Panzani	C	matieres grasses et les sauces	58.556405353728486	2.6	0.3	6.7	4.9	0.0	1.2	5.0	1.01
Bolognaise au Poulet	Panzani	C	matieres grasses et les sauces	89.38814531548756	4.2	0.9	7.0	5.3	0.97	5.0	4.0	1.3
Sauce Bolognaise	Panzani	C	matieres grasses et les sauces	76.0038240917782	3.1	1.2	6.3	4.6	0.38099999999999995	5.1	4.0	1.30048
Printanière aux légumes	Panzani	C	matieres grasses et les sauces	48.996175908221794	1.8	0.3	6.218999999999999	5.5	0.0	1.2	5.0	1.0
Tomates Cuisinées	Panzani	C	matieres grasses et les sauces	58.556405353728486	2.7	0.3	6.3	3.8	0.45	1.3	4.0	1.04
Provençale aux tomates fraîches	Panzani	C	a renseigner	59.03441682600382	2.5	0.3	7.1	3.6	0.0	1.3	5.0	1.2
Sauce pour pâtes - Bolognaise	Panzani	C	a renseigner	86.9980879541109	4.11	1.6	7.710000000000001	5.0	0.0	5.3	4.0	0.99
Napolitaine à l'huile d'olive	Panzani	C	matieres grasses et les sauces	59.27342256214149	2.0	0.3	7.6	5.6	0.001	1.7	4.0	1.0
Sauce provençale aux tomates fraîches	Panzani	C	matieres grasses et les sauces	59.03441682600382	2.5	0.3	7.1	3.6	0.0	1.3	5.0	1.18
Sauce pleine saveur provencale	Panzani	C	a renseigner	59.03441682600382	2.38	0.3	7.3199999999999985	3.6	0.0	1.3	5.0	1.18
Olives et basilic aux tomates fraîches	Panzani	C	matieres grasses et les sauces	60.22944550669216	2.8	0.4	6.6	4.9	0.151	1.4	4.0	0.89
Bolognaise Champignons	Panzani	C	matieres grasses et les sauces	78.63288718929255	3.5	1.3	6.4	5.2	0.21000000000000002	4.5	6.0	1.4986
Tomates cuisinées aux tomates fraîches	Panzani	C	matieres grasses et les sauces	58.556405353728486	2.7	0.3	6.3	3.8	0.45	1.3	4.0	1.03886
Sauce tomates cuisinées aux tomates fraîches (lot de 3 x 400 g) Panzani	Panzani	C	matieres grasses et les sauces	58.556405353728486	2.7	0.3	6.3	3.8	0.45	1.3	4.0	1.03886
Sauce bolognaise	Panzani	C	matieres grasses et les sauces	76.0038240917782	3.1	1.2	6.3	4.6	0.38099999999999995	5.1	4.0	1.30048
Printanière aux légumes - Panzani		C	a renseigner	49.235181644359464	2.0	0.3	5.7	5.5	0.38	1.2	5.0	1.0
La Blanquette de Dinde	William Saurin	B	aliments composes	69.78967495219885	2.3	1.1	6.6	0.2	0.8799999999999999	5.0	0.0	0.9
1898 Blanquette de veau	William Saurin	B	aliments composes	85.56405353728489	3.8	1.3	6.7	1.1	0.71	5.5	1.0	0.8
Sauce bolognaise	Panzani	C	matieres grasses et les sauces	76.0038240917782	3.1	1.2	6.3	4.6	0.38099999999999995	5.1	4.0	1.30048
Bolognaise au jambon	Panzani	C	matieres grasses et les sauces	81.02294455066921	2.8	0.4	8.9	6.5	0.42200000000000004	4.3	7.0	1.61
Tomacouli épais	Panzani	B	a renseigner	31.070745697896747	0.33999999999999997	0.2	4.789999999999999	4.9	0.0	1.7	1.0	0.3
Bolognaise 3 poivres	Panzani	C	matieres grasses et les sauces	92.01720841300191	4.0	1.2	7.5	5.8	0.52	5.8	6.0	1.5
Bolognaise aux 3 poivres	Panzani	C	matieres grasses et les sauces	92.01720841300191	4.0	1.2	7.5	5.8	0.52	5.8	6.0	1.5
Bolognaise Bourguignonne	Panzani	D	matieres grasses et les sauces	98.23135755258126	4.9	1.2	7.2	5.6	0.5299999999999999	5.7	11.0	1.9
Banzai Noulles	Lustucru	E	a renseigner	4.063097514340344	6.890000000000001	10.3	20.470000000000002	57.8	4.4	8.6	25.0	4.7
Bolognaise	Panzani	C	matieres grasses et les sauces	70.50669216061185	2.4	0.9	7.1	5.1	0.44000000000000006	4.6	4.0	1.2
Sauce Tomate Cuisinée Ail & Oignons	Panzani	C	matieres grasses et les sauces	61.90248565965583	1.9	0.14	8.61	8.8	0.0	1.4	6.0	1.3
Sauce poulet basquaise Facile le pot de 425 g	Panzani	C	a renseigner	66.92160611854685	3.19	0.3	6.5	6.5	2.5	1.4	3.0	1.2
Bolognaise	Panzani	C	matieres grasses et les sauces	70.50669216061185	2.4	0.9	7.1	5.1	0.44000000000000006	4.6	4.0	1.2
Bolognaise	Panzani	C	matieres grasses et les sauces	70.02868068833652	2.52	0.9	6.83	5.1	0.0	4.6	4.0	1.2
Provençale aux tomates fraîches	Panzani	C	matieres grasses et les sauces	58.07839388145315	2.5	0.3	6.9	3.6	0.19	1.3	4.0	1.1
Sauce Tomate Cuisine	Panzani	C	a renseigner	59.03441682600382	2.5300000000000002	0.1	6.88	3.8	0.0	1.2	4.0	1.0
Compote Banane Pomme	Andros	C	a renseigner	76.0038240917782	0.8800000000000001	1.0	15.39	16.0	2.1	0.5	5.0	1.0
Nos petites crevettes roses	Delpierre	C	poisson viande oeufs	65.96558317399618	0.7	0.3	0.0	0.0	0.19	13.0	5.0	3.1
Nos grandes crevettes	Delpierre	D	poisson viande oeufs	88.91013384321224	1.0	0.3	0.0	0.0	0.75	18.0	11.0	2.4
Miettes de morue salée	Delpierre	C	poisson viande oeufs	78.8718929254302	0.8	0.4	0.0	0.0	0.16	18.0	5.0	28.0
Filets de morue salée	Delpierre	C	poisson viande oeufs	78.8718929254302	0.8	0.4	0.0	0.0	0.09	18.0	5.0	18.0
Saumon Sauvage	Delpierre	B	poisson viande oeufs	92.01720841300191	1.4	0.4	0.5	0.5	0.05	19.0	1.0	1.3
Saumon fumé Ecosse	Delpierre,Delabli	D	poisson viande oeufs	42.06500956022944	10.0	1.7	0.0	0.0	0.22999999999999998	21.0	11.0	3.0
Cabillaud Tomate & Basilic	Delpierre	B	poisson viande oeufs	97.99235181644359	3.2	0.4	0.7	0.0	0.06	16.0	1.0	1.23
Bolognaise au Thon	Delpierre	B	matieres grasses et les sauces	67.63862332695984	2.3	0.2	6.6	3.7	0.0	4.6	2.0	1.1
Rouget Barbet Cinnabare	Delpierre	B	poisson viande oeufs	63.81453154875717	0.5	0.0	0.0	0.0	0.19	15.0	1.0	1.4
2X25CL Blediner Laitt Poireau PDT Bledina	Bledina	B	a renseigner	91.06118546845124	5.388	1.3	7.507000000000001	5.6	0.2	2.0	2.0	0.1
Calisma	Gallia	B	a renseigner	68.11663479923519	3.5799999999999996	1.3	6.45	6.4	0.6	0.7	2.0	0.21
Petits Pots Infantiles Pomme Pruneaux Bledina, Dès 6 Mois,	Bledina	B	a renseigner	69.07265774378585	1.1600000000000001	0.09	11.48	12.9	2.1	0.5	0.0	0.007
Orange - saveur pain d'épices	La tisanière	C	boissons	4.063097514340344	0.0	0.0	0.5	0.5	0.01	0.5	2.0	0.0
25 + 2 sachets gratuits infusion ligne svelte repas la tisaniere	La tisaniere	B	a renseigner	4.063097514340344	0.012	0.0	0.64	0.5	0.0	0.5	0.0	0.0
La tisanière nuit calme verveine	la tisanière	B	a renseigner	4.063097514340344	0.0	0.0	0.5	0.5	0.04	0.5	0.0	0.0
Assortiment bien-être	La Tisanière	C	boissons	4.063097514340344	0.0	0.0	0.5	0.5	0.01	0.5	2.0	0.0
La tisaniere esprit zen 25 sachets	La tisaniere	B	a renseigner	4.063097514340344	0.012	0.0	0.64	0.5	0.0	0.5	0.0	0.0
nuit calme verveine	la tisanière	C	boissons	4.063097514340344	0.0	0.0	0.5	0.5	0.01	0.5	2.0	0.0
La tisanière detox	La tisanière	C	boissons	4.063097514340344	0.0	0.0	0.5	0.5	0.01	0.5	2.0	0.0
BTE 300G LAIT EN POUDRE ECREME VITALITE REGILAIT	Regilait	D	lait et les produits laitiers	87.95411089866157	0.8	0.5	51.0	51.0	5.1499999999999995	35.0	15.0	1.1
Dessert De Pommes Nature Andros,	Andros	B	a renseigner	74.09177820267686	0.9900000000000002	0.1	14.530000000000001	17.0	1.8	0.3	1.0	0.0
Compotes pomme nature, en morceaux	Andros	B	a renseigner	70.02868068833652	0.6199999999999999	0.0	14.98	16.0	1.7	0.3	1.0	0.0
Dessert Fruitier Pomme / Coing	Andros	B	a renseigner	79.11089866156787	0.9800000000000001	0.2	14.419999999999998	18.0	2.0	0.3	1.0	0.0
Compotes pomme nature et pomme-poire	Andros	B	a renseigner	75.04780114722753	0.908	0.2	14.65	17.0	2.1	0.3	1.0	0.0
Pomme Allegee	Andros	C	a renseigner	63.09751434034417	0.30000000000000004	0.0	13.5	14.0	0.0	0.3	3.0	0.0
Ricqles Menthol Soda	Ricqles	D	boissons	27.963671128107073	0.02	0.001	6.65	7.0	0.0	0.001	9.0	0.0
Ricqles Menthe	Schweppes	E	boissons	28.91969407265774	0.0	0.0	7.0	7.0	0.0	0.0	10.0	0.0
Sirop de citron 	Pagès	E	boissons	77.53346080305927	0.3	0.0	81.09	63.5	4.459999999999999	0.02	20.0	0.1375
La Choucroute Garnie	William Saurin	C	aliments composes	83.65200764818356	6.5	2.4	1.4	0.3	0.491	3.7	5.0	1.016
Potée aux choux	William Saurin	B	aliments composes	65.48757170172084	2.9	1.4	3.4	1.7	0.1	5.5	1.0	0.9
Choucroute Cuisinée au Riesling	William Saurin	C	aliments composes	59.512428298279154	4.5	3.7	3.5	0.1	0.53	0.5	5.0	1.1
Le Gratin Dauphinois à la crème fraîche et à l'emmental	William Saurin	C	aliments composes	80.78393881453155	3.0	2.2	11.3	0.4	0.30100000000000005	1.4	5.0	0.899999999999999
Jus De Citron	Baltic	B	a renseigner	27.007648183556405	0.43999999999999995	0.03	3.4	2.0	0.0	0.4	0.0	0.007
Bouteille De Sirop Monin Chocolate Cookie	Monin	E	a renseigner	49.95219885277246	0.041	25.0	12.17	25.0	0.0	5.0	25.0	5.0
PELFORTH Brune	Perlfort	E	a renseigner	60.94646271510516	5.2	5.2	5.2	1.43	0.06999999999999999	0.48	15.0	0.0
Taillefine Fiz Agrumes	Taillefine,Danone,Taillefine Fiz	C	boissons	1.8881453154875718	0.5	0.5	0.3	0.2	0.11000000000000001	0.5	2.0	0.00508
Taillefine Fiz Citron	Taillefine,Danone,Taillefine Fiz	C	boissons	1.7208413001912046	0.2	0.0	0.08	0.08	0.06	0.2	2.0	0.00406
Taillefine Fiz Fruits Rouges	Taillefine,Danone,Taillefine Fiz	C	boissons	3.298279158699809	0.5	0.5	0.6	0.6	0.05	0.5	2.0	0.00508
Taillefine Fiz Citron Vert	Taillefine,Danone,Taillefine Fiz	C	boissons	3.6567877629063097	0.5	0.5	0.5	0.5	0.01	0.5	2.0	0.00508
Taillefine Fiz Orange	Taillefine,Danone,Taillefine Fiz	C	boissons	3.3460803059273423	0.5	0.5	0.5	0.4	0.05	0.5	2.0	0.00508
Eau Volvic	Volvic,Danone	A	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029464
Eau plate volvic 1,5 L	volvic	B	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003048
Volvic Zest Citron	Volvic	C	boissons	4.780114722753346	0.0	0.0	1.0	1.0	0.01	0.0	2.0	0.01
Volvic Framboise	Volvic	C	boissons	2.8680688336520075	0.0	0.0	2.7	2.7	0.0	0.0	3.0	0.0
Volvic thé  vert  menthe	volvic	D	boissons	21.03250478011472	0.5	0.0	4.9	4.9	0.05	0.5	7.0	0.01
Zest Citron	Volvic	C	boissons	4.780114722753346	0.0	0.0	1.0	1.0	0.01	0.0	2.0	0.01
Volvic Zest Citron Vert	Volvic	C	boissons	5.019120458891013	0.0	0.0	1.0	1.0	0.01	0.0	2.0	0.01
Juicy Fraise	Volvic,Danone	D	boissons	27.007648183556405	0.5	0.0	6.6	6.6	0.02	0.5	9.0	0.01
Volvic au jus de fraise	Volvic,Danone	D	boissons	28.20267686424474	0.2	0.0	6.76	6.76	0.02	0.2	9.0	0.004
Juicy Fruits Exotiques	Volvic	D	boissons	26.051625239005734	0.5	0.0	6.4	6.4	0.0	0.5	9.0	0.01
Juicy Pomme	Volvic	D	boissons	28.20267686424474	0.5	0.0	6.8	6.7	0.02	0.5	9.0	0.01
Juicy Fruits Exotiques	volvic	D	boissons	25.095602294455066	0.5	0.0	6.2	6.2	0.0	0.5	9.0	0.01
Juicy agrumes 	Volvic	E	boissons	28.91969407265774	0.5	0.0	6.8	6.8	0.02	0.5	10.0	0.01
Volvic au jus d'agrumes	Volvic	E	boissons	30.11472275334608	0.5	0.5	7.1	7.1	0.1	0.5	10.0	0.00254
Juicy Fraise	Volvic	D	boissons	27.007648183556405	0.5	0.0	6.6	6.6	0.02	0.5	9.0	0.01
Juicy pêche	Volvic	D	boissons	24.617590822179732	0.5	0.0	6.1	6.0	0.01	0.5	8.0	0.005
Juicy Pêche	Volvic	D	boissons	24.617590822179732	0.5	0.0	6.1	6.0	0.01	0.5	8.0	0.01
Juicy Orange	Volvic	E	boissons	32.74378585086042	0.5	0.0	8.0	8.0	0.01	0.5	11.0	0.01
Juicy Ananas	Volvic	D	boissons	24.617590822179732	0.5	0.0	6.0	6.0	0.01	0.5	8.0	0.01
Juiced Lemonade	Volvic	D	boissons	26.051625239005734	0.5	0.0	6.5	6.5	0.0	0.5	9.0	0.01
Juicy Fraise	Volvic	D	boissons	27.007648183556405	0.5	0.0	6.6	6.6	0.02	0.5	9.0	0.01
Juicy Fraise	Volvic	D	boissons	27.007648183556405	0.5	0.0	6.6	6.6	0.02	0.5	9.0	0.01
Juicy Fruits Exotiques	Volvic	D	boissons	25.095602294455066	0.5	0.0	6.2	6.2	0.0	0.5	9.0	0.01
Volvic Touche de thé	Volvic	D	boissons	15.05736137667304	0.10500000000000001	0.0	3.88	3.8	0.0	0.0	6.0	0.01
Volvic touche de thé	Volvic	D	boissons	15.05736137667304	0.0	0.0	3.8	3.8	0.0	0.0	6.0	0.01
Touche De Thé Citron	Volvic	D	boissons	16.013384321223707	0.10500000000000001	0.0	3.9699999999999998	3.9	0.0	0.0	6.0	0.01
Jus d'orange	Gusto debrio	C	a renseigner	41.10898661567877	0.278	8.2	11.0	8.0	0.0	0.7	9.0	0.0
Brioche Bio	Francine	B	cereales et pommes de terre	89.1491395793499	5.1	0.7	64.4	13.4	2.9	17.3	1.0	1.68148
Sun	Color Foods	B	a renseigner	0.0	0.0	0.0	29.7	0.0	0.0	0.0	0.0	0.0
Evian 50	Evian	B	a renseigner	0.0	0.0	0.0	9.83	0.0	0.0	0.0	0.0	0.16
Sans sucres Agrumes	La Salvetat,Salvetat	A	boissons	0.2390057361376673	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.01
La Salvetat Citron vert	Salvetat	A	boissons	0.7170172084130019	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.01
Badoit Citron	Badoit,Danone	A	boissons	0.2390057361376673	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.045
Badoit Lime	Badoit,Danone	B	boissons	0.9560229445506692	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.045
Menthe	Badoit	B	boissons	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0450000000000001
Badoit citron vert	Badoit	B	boissons	0.4780114722753346	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.045
Badoit Framboise	Badoit	A	boissons	0.2390057361376673	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.045
Badoit citron	Badoit	B	a renseigner	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.045
Eau minérale naturelle	Evian	A	boissons	0.0	0.0	0.0	10.03	0.0	0.0	0.0	0.0	0.001651
Badoit saveur agrumes d'Asie	Badoit	B	boissons	0.9560229445506692	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.045
Framboise & Verveine	Evian	B	a renseigner	20.076481835564053	0.13	0.5	7.369999999999999	4.9	0.0	0.5	1.0	0.01
Badoit Citron Vert	Badoit	B	boissons	0.9560229445506692	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.045
Citron vert	Badoit	B	boissons	0.4780114722753346	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.045
Badoit citron vert	Badoit	B	boissons	0.4780114722753346	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.045
Fruits & plantes Raisin - Rose	Evian	D	boissons	22.94455066921606	0.5	0.0	5.8	5.8	0.01	0.5	8.0	0.01
La Salvetat	La Salvetat	A	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00127
La Salvetat	Salvetat	A	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00127
La Salvetat Citron	La Salvetat,Danone	A	boissons	0.4780114722753346	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0100076
Kiri	Bel	C	a renseigner	61.90248565965583	4.470000000000001	5.9	4.21	0.4	0.0	1.8	5.0	0.28
185G Portion 1 / 8 Port Salut	Port salut	C	a renseigner	97.99235181644359	5.78	5.4	5.28	0.0	0.0	6.3	5.0	0.48
The Laughng Cow Chse-16p / 256GM	La vache qui rit	B	a renseigner	38.0019120458891	1.272	2.0	4.342	1.0	0.0	1.8	1.0	0.29
Compote de pommes	Materne	B	a renseigner	74.09177820267686	0.908	0.1	14.61	18.0	1.6	0.5	1.0	0.01
Kronenbourg X6	Kronenbourg	D	a renseigner	34.894837476099426	0.0	0.0	2.5	0.02	0.11000000000000001	0.4	6.0	0.029972
Kronenbourg	Kronenbourg	D	a renseigner	34.894837476099426	0.0	0.0	2.5	0.02	0.11000000000000001	0.4	6.0	0.03048
Pack Blle 6X25CL Biere Kronenbourg Pur Malt 0.9%	Kronenbourg	C	a renseigner	25.095602294455066	0.14	0.0	2.71	0.4	0.0	0.3	5.0	0.02
Pur Malt sans alcool	Kronembourg	C	a renseigner	25.095602294455066	0.0	0.0	5.0	0.4	0.4800000000000001	0.3	5.0	0.02
Bière blonde	Kronenbourg	D	a renseigner	34.894837476099426	0.0	0.0	2.5	0.02	0.11000000000000001	0.4	6.0	0.03
Original bière blonde	Kronenbourg,Brasseries Kronenbourg	D	a renseigner	34.894837476099426	0.0	0.0	2.5	0.02	0.11000000000000001	0.4	6.0	0.03
Bière blonde pur malt sans alcool	Kronenbourg	C	boissons	25.812619502868067	0.0	0.0	5.0	0.394	0.55	0.303	5.0	0.0154
Tourtel twist citron	Tourtel	D	boissons	32.026768642447415	0.0	0.0	7.7	5.1	0.1	0.4	9.0	0.01
Tourtel Twist Au Jus D'agrumes	Tourtel	D	boissons	31.070745697896747	0.09	0.0	7.010000000000001	5.1	0.0	0.2	9.0	0.01
Twist au jus de citron	Tourtel	D	boissons	32.026768642447415	0.0	0.0	7.7	5.1	0.1	0.4	9.0	0.01
Tourtel twist agrume 4x33cl	Tourtel	B	a renseigner	31.070745697896747	0.5399999999999999	0.0	4.898	5.1	0.0	0.2	1.0	0.01
Twist au jus d'orange sanguine	Tourtel	D	boissons	32.026768642447415	0.0	0.0	7.7	5.0	0.1	0.2	9.0	0.01
Tourtel	Tourtel twist	B	a renseigner	32.026768642447415	0.55	0.0	4.82	5.0	0.0	0.2	1.0	0.01
Tourtel Twist Framboise	Tourtel Twist	E	boissons	36.089866156787764	0.1	0.0	8.15	5.3	0.0	0.2	10.0	0.01
BTE 4 / 4 COUPE FRUITS EXOTIQUES SAINT MAMET	St mamet	B	a renseigner	63.09751434034417	0.9490000000000001	0.1	10.83	11.6	1.8	0.3	0.0	0.03
Les Berlingos' Animos Safari, assortiment	Saint Mamet	B	a renseigner	66.92160611854685	0.769	0.0	13.25	15.0	1.3	0.3	2.0	0.0
Mes fruits douceurs sans sucre ajouté ST MAMET, 4/4	St Mamet	B	a renseigner	56.883365200764814	0.78	0.1	10.99	12.3	0.8	0.5	1.0	0.1
Mes fruits paradis sans sucre ajouté ST MAMET, 4/4	Saint mamet	B	a renseigner	59.99043977055449	0.58	0.1	11.6	14.0	1.0	0.5	2.0	0.01
Mes fruits Samba pêche/ananas/papaye ST MAMET, 4/4	St Mamet	D	a renseigner	60.94646271510516	3.6700000000000004	13.9	10.510000000000002	13.5	1.1	0.4	11.0	0.01
Cocktail de fruits	St mamet	B	a renseigner	60.94646271510516	1.059	0.5	10.639999999999999	13.0	1.6	0.5	0.0	0.01
Ananas au sirop, en morceaux	St mamet	B	a renseigner	66.92160611854685	0.889	0.0	12.74	14.4	0.9	0.7	2.0	0.0
Grand ananas tranches	St mamet	B	a renseigner	75.04780114722753	1.1450000000000002	0.0	12.820000000000002	14.9	0.9	0.4	2.0	0.0
Mon ananas	Système U	B	a renseigner	48.996175908221794	0.13999999999999999	0.02	11.030000000000001	11.0	0.7	0.1	2.0	0.0
Compote Pomme	St Mamet	B	a renseigner	66.92160611854685	0.64	0.0	14.88	15.6	1.3	0.3	2.0	0.01
Pêches St Mamet	St mamet	B	a renseigner	59.99043977055449	0.9400000000000001	0.1	10.76	12.0	1.1	0.5	1.0	0.02
Compote Pomme, Mangue Et Passion Allégée En Sucre Zecompot'	Saint Mamet	B	a renseigner	66.92160611854685	0.64	0.0	14.88	15.6	1.2	0.3	2.0	0.0
Spécialité De Pomme Velouté Fruit Mix	St Mamet	B	a renseigner	47.08413001912046	0.12	0.0	11.16	10.6	1.2	0.3	1.0	0.0
Fruitmix Velouté	St Mamet	B	a renseigner	47.08413001912046	0.12	0.0	11.16	10.2	1.3	0.3	1.0	0.0
FruitMix Velouté	St Mamet	E	boissons	48.996175908221794	0.08299999999999999	0.0	11.520000000000001	10.8	1.2	0.4	14.0	0.0
Compote Veloutée	St Mamet	B	a renseigner	64.05353728489483	0.5589999999999999	0.0	13.290000000000001	14.5	1.9	0.4	1.0	0.0
Lentilles	Coin Fleuri	B	cereales et pommes de terre	85.08604206500955	0.4	0.1	12.0	0.4	0.82	6.0	0.0	0.55118
Épinards à la crème hachés	Bonduelle	B	a renseigner	45.88910133843212	1.5399999999999998	1.3	5.758	1.5	1.8	2.0	1.0	0.7
Haricots beurre	Cassegrain	B	a renseigner	17.925430210325047	0.27	0.01	2.0	1.7	2.2	1.3	0.0	0.730000000000001
Ratatouille Bonduelle	Bonduelle	B	a renseigner	82.93499043977054	4.01	1.1	8.58	5.7	3.9	1.5	0.0	0.58
Bonduelle	Bonduelle	B	a renseigner	45.88910133843212	1.5399999999999998	1.3	5.758	1.5	1.8	2.0	1.0	0.7
